dteday,season,year,month,hour,holiday,weekday,workingday,weathersit,casual,registered,total_rentals,time_of_day
2011-08-20,Fall,0,August,8,No,Saturday,No,Clear,27,106,133,Morning
2011-08-20,Fall,0,August,9,No,Saturday,No,Clear,51,139,190,Morning
2011-08-20,Fall,0,August,10,No,Saturday,No,Clear,114,192,306,Morning
2011-08-20,Fall,0,August,11,No,Saturday,No,Clear,115,223,338,Morning
2011-08-20,Fall,0,August,12,No,Saturday,No,Clear,156,253,409,Afternoon
2011-08-20,Fall,0,August,13,No,Saturday,No,Clear,158,220,378,Afternoon
2011-08-20,Fall,0,August,14,No,Saturday,No,Clear,147,228,375,Afternoon
2011-08-20,Fall,0,August,15,No,Saturday,No,Clear,175,215,390,Afternoon
2011-08-20,Fall,0,August,16,No,Saturday,No,Clear,151,222,373,Afternoon
2011-08-20,Fall,0,August,17,No,Saturday,No,Clear,180,203,383,Afternoon
2011-08-20,Fall,0,August,18,No,Saturday,No,Clear,169,225,394,Evening
2011-08-20,Fall,0,August,19,No,Saturday,No,Clear,109,182,291,Evening
2011-08-20,Fall,0,August,20,No,Saturday,No,Clear,78,170,248,Evening
2011-08-20,Fall,0,August,21,No,Saturday,No,Clear,81,144,225,Evening
2011-08-20,Fall,0,August,22,No,Saturday,No,Mist,77,146,223,Evening
2011-08-20,Fall,0,August,23,No,Saturday,No,Clear,59,98,157,Evening
2011-08-21,Fall,0,August,0,No,Sunday,No,Clear,6,68,74,Night
2011-08-21,Fall,0,August,1,No,Sunday,No,Clear,17,69,86,Night
2011-08-21,Fall,0,August,2,No,Sunday,No,Clear,13,51,64,Night
2011-08-21,Fall,0,August,3,No,Sunday,No,Clear,25,26,51,Night
2011-08-21,Fall,0,August,4,No,Sunday,No,Clear,1,5,6,Night
2011-08-21,Fall,0,August,5,No,Sunday,No,Clear,0,8,8,Night
2011-08-21,Fall,0,August,6,No,Sunday,No,Clear,4,10,14,Morning
2011-08-21,Fall,0,August,7,No,Sunday,No,Clear,12,19,31,Morning
2011-08-21,Fall,0,August,8,No,Sunday,No,Clear,30,62,92,Morning
2011-08-21,Fall,0,August,9,No,Sunday,No,Clear,80,151,231,Morning
2011-08-21,Fall,0,August,10,No,Sunday,No,Clear,97,177,274,Morning
2011-08-21,Fall,0,August,11,No,Sunday,No,Clear,132,181,313,Morning
2011-08-21,Fall,0,August,12,No,Sunday,No,Clear,135,239,374,Afternoon
2011-08-21,Fall,0,August,13,No,Sunday,No,Clear,94,216,310,Afternoon
2011-08-21,Fall,0,August,14,No,Sunday,No,Light rain,78,157,235,Afternoon
2011-08-21,Fall,0,August,15,No,Sunday,No,Clear,17,51,68,Afternoon
2011-08-21,Fall,0,August,16,No,Sunday,No,Clear,97,161,258,Afternoon
2011-08-21,Fall,0,August,17,No,Sunday,No,Clear,91,179,270,Afternoon
2011-08-21,Fall,0,August,18,No,Sunday,No,Clear,96,215,311,Evening
2011-08-21,Fall,0,August,19,No,Sunday,No,Clear,81,201,282,Evening
2011-08-21,Fall,0,August,20,No,Sunday,No,Clear,41,140,181,Evening
2011-08-21,Fall,0,August,21,No,Sunday,No,Clear,45,93,138,Evening
2011-08-21,Fall,0,August,22,No,Sunday,No,Mist,37,97,134,Evening
2011-08-21,Fall,0,August,23,No,Sunday,No,Clear,20,48,68,Evening
2011-08-22,Fall,0,August,0,No,Monday,Yes,Clear,18,22,40,Night
2011-08-22,Fall,0,August,1,No,Monday,Yes,Clear,8,13,21,Night
2011-08-22,Fall,0,August,2,No,Monday,Yes,Mist,2,6,8,Night
2011-08-22,Fall,0,August,3,No,Monday,Yes,Light rain,0,5,5,Night
2011-08-22,Fall,0,August,4,No,Monday,Yes,Clear,2,10,12,Night
2011-08-22,Fall,0,August,5,No,Monday,Yes,Clear,1,23,24,Night
2011-08-22,Fall,0,August,6,No,Monday,Yes,Clear,6,106,112,Morning
2011-08-22,Fall,0,August,7,No,Monday,Yes,Clear,11,270,281,Morning
2011-08-22,Fall,0,August,8,No,Monday,Yes,Clear,20,331,351,Morning
2011-08-22,Fall,0,August,9,No,Monday,Yes,Clear,36,151,187,Morning
2011-08-22,Fall,0,August,10,No,Monday,Yes,Clear,36,85,121,Morning
2011-08-22,Fall,0,August,11,No,Monday,Yes,Clear,46,85,131,Morning
2011-08-22,Fall,0,August,12,No,Monday,Yes,Clear,54,153,207,Afternoon
2011-08-22,Fall,0,August,13,No,Monday,Yes,Clear,47,158,205,Afternoon
2011-08-22,Fall,0,August,14,No,Monday,Yes,Clear,88,137,225,Afternoon
2011-08-22,Fall,0,August,15,No,Monday,Yes,Clear,72,127,199,Afternoon
2011-08-22,Fall,0,August,16,No,Monday,Yes,Clear,66,254,320,Afternoon
2011-08-22,Fall,0,August,17,No,Monday,Yes,Clear,82,509,591,Afternoon
2011-08-22,Fall,0,August,18,No,Monday,Yes,Clear,72,537,609,Evening
2011-08-22,Fall,0,August,19,No,Monday,Yes,Clear,66,350,416,Evening
2011-08-22,Fall,0,August,20,No,Monday,Yes,Clear,21,247,268,Evening
2011-08-22,Fall,0,August,21,No,Monday,Yes,Clear,28,180,208,Evening
2011-08-22,Fall,0,August,22,No,Monday,Yes,Clear,32,121,153,Evening
2011-08-22,Fall,0,August,23,No,Monday,Yes,Clear,19,45,64,Evening
2011-08-23,Fall,0,August,0,No,Tuesday,Yes,Clear,13,22,35,Night
2011-08-23,Fall,0,August,1,No,Tuesday,Yes,Clear,6,13,19,Night
2011-08-23,Fall,0,August,2,No,Tuesday,Yes,Clear,2,4,6,Night
2011-08-23,Fall,0,August,3,No,Tuesday,Yes,Clear,2,4,6,Night
2011-08-23,Fall,0,August,4,No,Tuesday,Yes,Clear,0,5,5,Night
2011-08-23,Fall,0,August,5,No,Tuesday,Yes,Clear,1,35,36,Night
2011-08-23,Fall,0,August,6,No,Tuesday,Yes,Clear,3,111,114,Morning
2011-08-23,Fall,0,August,7,No,Tuesday,Yes,Clear,11,333,344,Morning
2011-08-23,Fall,0,August,8,No,Tuesday,Yes,Mist,43,461,504,Morning
2011-08-23,Fall,0,August,9,No,Tuesday,Yes,Mist,34,191,225,Morning
2011-08-23,Fall,0,August,10,No,Tuesday,Yes,Clear,56,92,148,Morning
2011-08-23,Fall,0,August,11,No,Tuesday,Yes,Clear,62,124,186,Morning
2011-08-23,Fall,0,August,12,No,Tuesday,Yes,Clear,60,177,237,Afternoon
2011-08-23,Fall,0,August,13,No,Tuesday,Yes,Clear,70,164,234,Afternoon
2011-08-23,Fall,0,August,14,No,Tuesday,Yes,Clear,149,502,651,Afternoon
2011-08-23,Fall,0,August,15,No,Tuesday,Yes,Clear,178,423,601,Afternoon
2011-08-23,Fall,0,August,16,No,Tuesday,Yes,Clear,133,311,444,Afternoon
2011-08-23,Fall,0,August,17,No,Tuesday,Yes,Clear,133,339,472,Afternoon
2011-08-23,Fall,0,August,18,No,Tuesday,Yes,Clear,98,421,519,Evening
2011-08-23,Fall,0,August,19,No,Tuesday,Yes,Clear,70,297,367,Evening
2011-08-23,Fall,0,August,20,No,Tuesday,Yes,Clear,54,206,260,Evening
2011-08-23,Fall,0,August,21,No,Tuesday,Yes,Clear,38,173,211,Evening
2011-08-23,Fall,0,August,22,No,Tuesday,Yes,Clear,46,145,191,Evening
2011-08-23,Fall,0,August,23,No,Tuesday,Yes,Clear,19,61,80,Evening
2011-08-24,Fall,0,August,0,No,Wednesday,Yes,Clear,9,29,38,Night
2011-08-24,Fall,0,August,1,No,Wednesday,Yes,Clear,7,17,24,Night
2011-08-24,Fall,0,August,2,No,Wednesday,Yes,Clear,2,4,6,Night
2011-08-24,Fall,0,August,3,No,Wednesday,Yes,Clear,0,1,1,Night
2011-08-24,Fall,0,August,4,No,Wednesday,Yes,Clear,0,7,7,Night
2011-08-24,Fall,0,August,5,No,Wednesday,Yes,Clear,1,26,27,Night
2011-08-24,Fall,0,August,6,No,Wednesday,Yes,Clear,3,105,108,Morning
2011-08-24,Fall,0,August,7,No,Wednesday,Yes,Clear,11,297,308,Morning
2011-08-24,Fall,0,August,8,No,Wednesday,Yes,Clear,32,436,468,Morning
2011-08-24,Fall,0,August,9,No,Wednesday,Yes,Clear,44,169,213,Morning
2011-08-24,Fall,0,August,10,No,Wednesday,Yes,Clear,51,95,146,Morning
2011-08-24,Fall,0,August,11,No,Wednesday,Yes,Clear,57,128,185,Morning
2011-08-24,Fall,0,August,12,No,Wednesday,Yes,Clear,60,175,235,Afternoon
2011-08-24,Fall,0,August,13,No,Wednesday,Yes,Clear,56,180,236,Afternoon
2011-08-24,Fall,0,August,14,No,Wednesday,Yes,Clear,77,127,204,Afternoon
2011-08-24,Fall,0,August,15,No,Wednesday,Yes,Clear,63,141,204,Afternoon
2011-08-24,Fall,0,August,16,No,Wednesday,Yes,Clear,49,222,271,Afternoon
2011-08-24,Fall,0,August,17,No,Wednesday,Yes,Clear,83,484,567,Afternoon
2011-08-24,Fall,0,August,18,No,Wednesday,Yes,Clear,102,519,621,Evening
2011-08-24,Fall,0,August,19,No,Wednesday,Yes,Clear,93,347,440,Evening
2011-08-24,Fall,0,August,20,No,Wednesday,Yes,Clear,45,289,334,Evening
2011-08-24,Fall,0,August,21,No,Wednesday,Yes,Clear,47,189,236,Evening
2011-08-24,Fall,0,August,22,No,Wednesday,Yes,Clear,41,140,181,Evening
2011-08-24,Fall,0,August,23,No,Wednesday,Yes,Clear,16,54,70,Evening
2011-08-25,Fall,0,August,0,No,Thursday,Yes,Clear,11,41,52,Night
2011-08-25,Fall,0,August,1,No,Thursday,Yes,Clear,4,11,15,Night
2011-08-25,Fall,0,August,2,No,Thursday,Yes,Clear,3,2,5,Night
2011-08-25,Fall,0,August,3,No,Thursday,Yes,Clear,2,2,4,Night
2011-08-25,Fall,0,August,4,No,Thursday,Yes,Clear,1,6,7,Night
2011-08-25,Fall,0,August,5,No,Thursday,Yes,Clear,1,25,26,Night
2011-08-25,Fall,0,August,6,No,Thursday,Yes,Clear,1,101,102,Morning
2011-08-25,Fall,0,August,7,No,Thursday,Yes,Mist,17,296,313,Morning
2011-08-25,Fall,0,August,8,No,Thursday,Yes,Mist,23,461,484,Morning
2011-08-25,Fall,0,August,9,No,Thursday,Yes,Mist,21,141,162,Morning
2011-08-25,Fall,0,August,10,No,Thursday,Yes,Mist,37,105,142,Morning
2011-08-25,Fall,0,August,11,No,Thursday,Yes,Light rain,39,112,151,Morning
2011-08-25,Fall,0,August,12,No,Thursday,Yes,Light rain,9,32,41,Afternoon
2011-08-25,Fall,0,August,13,No,Thursday,Yes,Clear,7,30,37,Afternoon
2011-08-25,Fall,0,August,14,No,Thursday,Yes,Mist,27,86,113,Afternoon
2011-08-25,Fall,0,August,15,No,Thursday,Yes,Mist,28,104,132,Afternoon
2011-08-25,Fall,0,August,16,No,Thursday,Yes,Clear,16,105,121,Afternoon
2011-08-25,Fall,0,August,17,No,Thursday,Yes,Clear,28,284,312,Afternoon
2011-08-25,Fall,0,August,18,No,Thursday,Yes,Mist,31,377,408,Evening
2011-08-25,Fall,0,August,19,No,Thursday,Yes,Mist,31,241,272,Evening
2011-08-25,Fall,0,August,20,No,Thursday,Yes,Clear,33,192,225,Evening
2011-08-25,Fall,0,August,21,No,Thursday,Yes,Clear,29,158,187,Evening
2011-08-25,Fall,0,August,22,No,Thursday,Yes,Clear,21,126,147,Evening
2011-08-25,Fall,0,August,23,No,Thursday,Yes,Clear,15,69,84,Evening
2011-08-26,Fall,0,August,0,No,Friday,Yes,Clear,9,42,51,Night
2011-08-26,Fall,0,August,1,No,Friday,Yes,Clear,10,13,23,Night
2011-08-26,Fall,0,August,2,No,Friday,Yes,Clear,4,16,20,Night
2011-08-26,Fall,0,August,3,No,Friday,Yes,Clear,3,8,11,Night
2011-08-26,Fall,0,August,4,No,Friday,Yes,Clear,2,6,8,Night
2011-08-26,Fall,0,August,5,No,Friday,Yes,Mist,3,23,26,Night
2011-08-26,Fall,0,August,6,No,Friday,Yes,Clear,5,100,105,Morning
2011-08-26,Fall,0,August,7,No,Friday,Yes,Clear,3,263,266,Morning
2011-08-26,Fall,0,August,8,No,Friday,Yes,Clear,17,387,404,Morning
2011-08-26,Fall,0,August,9,No,Friday,Yes,Clear,39,191,230,Morning
2011-08-26,Fall,0,August,10,No,Friday,Yes,Clear,34,89,123,Morning
2011-08-26,Fall,0,August,11,No,Friday,Yes,Mist,63,151,214,Morning
2011-08-26,Fall,0,August,12,No,Friday,Yes,Mist,70,173,243,Afternoon
2011-08-26,Fall,0,August,13,No,Friday,Yes,Mist,72,165,237,Afternoon
2011-08-26,Fall,0,August,14,No,Friday,Yes,Clear,55,164,219,Afternoon
2011-08-26,Fall,0,August,15,No,Friday,Yes,Mist,53,196,249,Afternoon
2011-08-26,Fall,0,August,16,No,Friday,Yes,Clear,50,293,343,Afternoon
2011-08-26,Fall,0,August,17,No,Friday,Yes,Clear,56,433,489,Afternoon
2011-08-26,Fall,0,August,18,No,Friday,Yes,Mist,40,370,410,Evening
2011-08-26,Fall,0,August,19,No,Friday,Yes,Clear,55,235,290,Evening
2011-08-26,Fall,0,August,20,No,Friday,Yes,Clear,39,183,222,Evening
2011-08-26,Fall,0,August,21,No,Friday,Yes,Clear,38,152,190,Evening
2011-08-26,Fall,0,August,22,No,Friday,Yes,Clear,26,126,152,Evening
2011-08-26,Fall,0,August,23,No,Friday,Yes,Clear,22,114,136,Evening
2011-08-27,Fall,0,August,0,No,Saturday,No,Clear,33,112,145,Night
2011-08-27,Fall,0,August,1,No,Saturday,No,Clear,13,51,64,Night
2011-08-27,Fall,0,August,2,No,Saturday,No,Clear,18,59,77,Night
2011-08-27,Fall,0,August,3,No,Saturday,No,Mist,8,22,30,Night
2011-08-27,Fall,0,August,4,No,Saturday,No,Mist,1,3,4,Night
2011-08-27,Fall,0,August,5,No,Saturday,No,Mist,1,11,12,Night
2011-08-27,Fall,0,August,6,No,Saturday,No,Mist,3,15,18,Morning
2011-08-27,Fall,0,August,7,No,Saturday,No,Mist,2,26,28,Morning
2011-08-27,Fall,0,August,8,No,Saturday,No,Mist,14,62,76,Morning
2011-08-27,Fall,0,August,9,No,Saturday,No,Mist,28,128,156,Morning
2011-08-27,Fall,0,August,10,No,Saturday,No,Mist,51,154,205,Morning
2011-08-27,Fall,0,August,11,No,Saturday,No,Light rain,15,73,88,Morning
2011-08-27,Fall,0,August,12,No,Saturday,No,Light rain,11,65,76,Afternoon
2011-08-27,Fall,0,August,13,No,Saturday,No,Light rain,10,33,43,Afternoon
2011-08-27,Fall,0,August,14,No,Saturday,No,Light rain,4,19,23,Afternoon
2011-08-27,Fall,0,August,15,No,Saturday,No,Light rain,2,28,30,Afternoon
2011-08-27,Fall,0,August,16,No,Saturday,No,Light rain,10,14,24,Afternoon
2011-08-27,Fall,0,August,17,No,Saturday,No,Light rain,2,14,16,Afternoon
2011-08-28,Fall,0,August,7,No,Sunday,No,Light rain,0,1,1,Morning
2011-08-28,Fall,0,August,8,No,Sunday,No,Light rain,2,6,8,Morning
2011-08-28,Fall,0,August,9,No,Sunday,No,Clear,7,46,53,Morning
2011-08-28,Fall,0,August,10,No,Sunday,No,Clear,27,115,142,Morning
2011-08-28,Fall,0,August,11,No,Sunday,No,Clear,59,178,237,Morning
2011-08-28,Fall,0,August,12,No,Sunday,No,Clear,88,218,306,Afternoon
2011-08-28,Fall,0,August,13,No,Sunday,No,Clear,129,302,431,Afternoon
2011-08-28,Fall,0,August,14,No,Sunday,No,Clear,157,290,447,Afternoon
2011-08-28,Fall,0,August,15,No,Sunday,No,Clear,155,314,469,Afternoon
2011-08-28,Fall,0,August,16,No,Sunday,No,Clear,196,295,491,Afternoon
2011-08-28,Fall,0,August,17,No,Sunday,No,Clear,145,253,398,Afternoon
2011-08-28,Fall,0,August,18,No,Sunday,No,Clear,145,257,402,Evening
2011-08-28,Fall,0,August,19,No,Sunday,No,Clear,140,247,387,Evening
2011-08-28,Fall,0,August,20,No,Sunday,No,Clear,64,150,214,Evening
2011-08-28,Fall,0,August,21,No,Sunday,No,Clear,60,126,186,Evening
2011-08-28,Fall,0,August,22,No,Sunday,No,Clear,25,73,98,Evening
2011-08-28,Fall,0,August,23,No,Sunday,No,Clear,16,48,64,Evening
2011-08-29,Fall,0,August,0,No,Monday,Yes,Clear,13,21,34,Night
2011-08-29,Fall,0,August,1,No,Monday,Yes,Clear,5,15,20,Night
2011-08-29,Fall,0,August,2,No,Monday,Yes,Clear,8,5,13,Night
2011-08-29,Fall,0,August,3,No,Monday,Yes,Clear,1,5,6,Night
2011-08-29,Fall,0,August,4,No,Monday,Yes,Clear,0,3,3,Night
2011-08-29,Fall,0,August,5,No,Monday,Yes,Clear,0,17,17,Night
2011-08-29,Fall,0,August,6,No,Monday,Yes,Clear,3,99,102,Morning
2011-08-29,Fall,0,August,7,No,Monday,Yes,Clear,11,273,284,Morning
2011-08-29,Fall,0,August,8,No,Monday,Yes,Clear,20,384,404,Morning
2011-08-29,Fall,0,August,9,No,Monday,Yes,Clear,22,166,188,Morning
2011-08-29,Fall,0,August,10,No,Monday,Yes,Clear,42,73,115,Morning
2011-08-29,Fall,0,August,11,No,Monday,Yes,Clear,38,100,138,Morning
2011-08-29,Fall,0,August,12,No,Monday,Yes,Mist,48,159,207,Afternoon
2011-08-29,Fall,0,August,13,No,Monday,Yes,Mist,48,170,218,Afternoon
2011-08-29,Fall,0,August,14,No,Monday,Yes,Clear,55,127,182,Afternoon
2011-08-29,Fall,0,August,15,No,Monday,Yes,Clear,56,164,220,Afternoon
2011-08-29,Fall,0,August,16,No,Monday,Yes,Clear,56,226,282,Afternoon
2011-08-29,Fall,0,August,17,No,Monday,Yes,Mist,67,524,591,Afternoon
2011-08-29,Fall,0,August,18,No,Monday,Yes,Clear,60,487,547,Evening
2011-08-29,Fall,0,August,19,No,Monday,Yes,Clear,50,317,367,Evening
2011-08-29,Fall,0,August,20,No,Monday,Yes,Clear,50,227,277,Evening
2011-08-29,Fall,0,August,21,No,Monday,Yes,Clear,34,168,202,Evening
2011-08-29,Fall,0,August,22,No,Monday,Yes,Clear,23,119,142,Evening
2011-08-29,Fall,0,August,23,No,Monday,Yes,Clear,19,56,75,Evening
2011-08-30,Fall,0,August,0,No,Tuesday,Yes,Clear,10,17,27,Night
2011-08-30,Fall,0,August,1,No,Tuesday,Yes,Clear,6,7,13,Night
2011-08-30,Fall,0,August,2,No,Tuesday,Yes,Clear,2,8,10,Night
2011-08-30,Fall,0,August,3,No,Tuesday,Yes,Clear,2,2,4,Night
2011-08-30,Fall,0,August,4,No,Tuesday,Yes,Clear,0,6,6,Night
2011-08-30,Fall,0,August,5,No,Tuesday,Yes,Clear,1,27,28,Night
2011-08-30,Fall,0,August,6,No,Tuesday,Yes,Clear,4,115,119,Morning
2011-08-30,Fall,0,August,7,No,Tuesday,Yes,Clear,19,338,357,Morning
2011-08-30,Fall,0,August,8,No,Tuesday,Yes,Clear,34,459,493,Morning
2011-08-30,Fall,0,August,9,No,Tuesday,Yes,Clear,38,180,218,Morning
2011-08-30,Fall,0,August,10,No,Tuesday,Yes,Clear,28,109,137,Morning
2011-08-30,Fall,0,August,11,No,Tuesday,Yes,Clear,60,115,175,Morning
2011-08-30,Fall,0,August,12,No,Tuesday,Yes,Clear,65,172,237,Afternoon
2011-08-30,Fall,0,August,13,No,Tuesday,Yes,Clear,59,170,229,Afternoon
2011-08-30,Fall,0,August,14,No,Tuesday,Yes,Clear,58,151,209,Afternoon
2011-08-30,Fall,0,August,15,No,Tuesday,Yes,Clear,34,162,196,Afternoon
2011-08-30,Fall,0,August,16,No,Tuesday,Yes,Clear,42,295,337,Afternoon
2011-08-30,Fall,0,August,17,No,Tuesday,Yes,Clear,62,549,611,Afternoon
2011-08-30,Fall,0,August,18,No,Tuesday,Yes,Clear,60,516,576,Evening
2011-08-30,Fall,0,August,19,No,Tuesday,Yes,Clear,68,397,465,Evening
2011-08-30,Fall,0,August,20,No,Tuesday,Yes,Clear,39,259,298,Evening
2011-08-30,Fall,0,August,21,No,Tuesday,Yes,Clear,43,180,223,Evening
2011-08-30,Fall,0,August,22,No,Tuesday,Yes,Clear,22,121,143,Evening
2011-08-30,Fall,0,August,23,No,Tuesday,Yes,Clear,19,74,93,Evening
2011-08-31,Fall,0,August,0,No,Wednesday,Yes,Clear,8,24,32,Night
2011-08-31,Fall,0,August,1,No,Wednesday,Yes,Clear,2,13,15,Night
2011-08-31,Fall,0,August,2,No,Wednesday,Yes,Clear,1,5,6,Night
2011-08-31,Fall,0,August,3,No,Wednesday,Yes,Clear,2,4,6,Night
2011-08-31,Fall,0,August,4,No,Wednesday,Yes,Clear,0,5,5,Night
2011-08-31,Fall,0,August,5,No,Wednesday,Yes,Clear,2,25,27,Night
2011-08-31,Fall,0,August,6,No,Wednesday,Yes,Clear,4,107,111,Morning
2011-08-31,Fall,0,August,7,No,Wednesday,Yes,Clear,12,316,328,Morning
2011-08-31,Fall,0,August,8,No,Wednesday,Yes,Clear,27,440,467,Morning
2011-08-31,Fall,0,August,9,No,Wednesday,Yes,Clear,27,217,244,Morning
2011-08-31,Fall,0,August,10,No,Wednesday,Yes,Clear,33,105,138,Morning
2011-08-31,Fall,0,August,11,No,Wednesday,Yes,Clear,28,143,171,Morning
2011-08-31,Fall,0,August,12,No,Wednesday,Yes,Clear,68,192,260,Afternoon
2011-08-31,Fall,0,August,13,No,Wednesday,Yes,Clear,39,182,221,Afternoon
2011-08-31,Fall,0,August,14,No,Wednesday,Yes,Clear,48,148,196,Afternoon
2011-08-31,Fall,0,August,15,No,Wednesday,Yes,Clear,34,138,172,Afternoon
2011-08-31,Fall,0,August,16,No,Wednesday,Yes,Clear,46,263,309,Afternoon
2011-08-31,Fall,0,August,17,No,Wednesday,Yes,Clear,83,525,608,Afternoon
2011-08-31,Fall,0,August,18,No,Wednesday,Yes,Clear,70,495,565,Evening
2011-08-31,Fall,0,August,19,No,Wednesday,Yes,Clear,53,393,446,Evening
2011-08-31,Fall,0,August,20,No,Wednesday,Yes,Clear,30,259,289,Evening
2011-08-31,Fall,0,August,21,No,Wednesday,Yes,Clear,27,174,201,Evening
2011-08-31,Fall,0,August,22,No,Wednesday,Yes,Clear,20,137,157,Evening
2011-08-31,Fall,0,August,23,No,Wednesday,Yes,Clear,24,60,84,Evening
2011-09-01,Fall,0,September,0,No,Thursday,Yes,Clear,18,33,51,Night
2011-09-01,Fall,0,September,1,No,Thursday,Yes,Clear,7,14,21,Night
2011-09-01,Fall,0,September,2,No,Thursday,Yes,Clear,14,11,25,Night
2011-09-01,Fall,0,September,3,No,Thursday,Yes,Clear,7,7,14,Night
2011-09-01,Fall,0,September,4,No,Thursday,Yes,Clear,0,7,7,Night
2011-09-01,Fall,0,September,5,No,Thursday,Yes,Clear,1,22,23,Night
2011-09-01,Fall,0,September,6,No,Thursday,Yes,Clear,2,103,105,Morning
2011-09-01,Fall,0,September,7,No,Thursday,Yes,Clear,7,335,342,Morning
2011-09-01,Fall,0,September,8,No,Thursday,Yes,Clear,31,467,498,Morning
2011-09-01,Fall,0,September,9,No,Thursday,Yes,Clear,29,178,207,Morning
2011-09-01,Fall,0,September,10,No,Thursday,Yes,Clear,46,92,138,Morning
2011-09-01,Fall,0,September,11,No,Thursday,Yes,Clear,51,141,192,Morning
2011-09-01,Fall,0,September,12,No,Thursday,Yes,Mist,64,165,229,Afternoon
2011-09-01,Fall,0,September,13,No,Thursday,Yes,Mist,50,169,219,Afternoon
2011-09-01,Fall,0,September,14,No,Thursday,Yes,Light rain,54,144,198,Afternoon
2011-09-01,Fall,0,September,15,No,Thursday,Yes,Clear,39,135,174,Afternoon
2011-09-01,Fall,0,September,16,No,Thursday,Yes,Clear,55,253,308,Afternoon
2011-09-01,Fall,0,September,17,No,Thursday,Yes,Clear,61,567,628,Afternoon
2011-09-01,Fall,0,September,18,No,Thursday,Yes,Clear,69,462,531,Evening
2011-09-01,Fall,0,September,19,No,Thursday,Yes,Clear,79,364,443,Evening
2011-09-01,Fall,0,September,20,No,Thursday,Yes,Clear,33,247,280,Evening
2011-09-01,Fall,0,September,21,No,Thursday,Yes,Mist,17,160,177,Evening
2011-09-01,Fall,0,September,22,No,Thursday,Yes,Mist,34,145,179,Evening
2011-09-01,Fall,0,September,23,No,Thursday,Yes,Clear,15,111,126,Evening
2011-09-02,Fall,0,September,0,No,Friday,Yes,Clear,6,58,64,Night
2011-09-02,Fall,0,September,1,No,Friday,Yes,Light rain,4,28,32,Night
2011-09-02,Fall,0,September,2,No,Friday,Yes,Light rain,9,11,20,Night
2011-09-02,Fall,0,September,3,No,Friday,Yes,Mist,4,4,8,Night
2011-09-02,Fall,0,September,4,No,Friday,Yes,Clear,2,2,4,Night
2011-09-02,Fall,0,September,5,No,Friday,Yes,Mist,0,20,20,Night
2011-09-02,Fall,0,September,6,No,Friday,Yes,Clear,3,73,76,Morning
2011-09-02,Fall,0,September,7,No,Friday,Yes,Clear,6,253,259,Morning
2011-09-02,Fall,0,September,8,No,Friday,Yes,Clear,22,434,456,Morning
2011-09-02,Fall,0,September,9,No,Friday,Yes,Mist,30,190,220,Morning
2011-09-02,Fall,0,September,10,No,Friday,Yes,Mist,34,106,140,Morning
2011-09-02,Fall,0,September,11,No,Friday,Yes,Mist,51,141,192,Morning
2011-09-02,Fall,0,September,12,No,Friday,Yes,Mist,82,178,260,Afternoon
2011-09-02,Fall,0,September,13,No,Friday,Yes,Mist,72,207,279,Afternoon
2011-09-02,Fall,0,September,14,No,Friday,Yes,Mist,75,208,283,Afternoon
2011-09-02,Fall,0,September,15,No,Friday,Yes,Mist,69,277,346,Afternoon
2011-09-02,Fall,0,September,16,No,Friday,Yes,Mist,82,299,381,Afternoon
2011-09-02,Fall,0,September,17,No,Friday,Yes,Mist,78,377,455,Afternoon
2011-09-02,Fall,0,September,18,No,Friday,Yes,Mist,50,305,355,Evening
2011-09-02,Fall,0,September,19,No,Friday,Yes,Clear,67,220,287,Evening
2011-09-02,Fall,0,September,20,No,Friday,Yes,Clear,38,158,196,Evening
2011-09-02,Fall,0,September,21,No,Friday,Yes,Mist,28,121,149,Evening
2011-09-02,Fall,0,September,22,No,Friday,Yes,Mist,33,114,147,Evening
2011-09-02,Fall,0,September,23,No,Friday,Yes,Mist,30,68,98,Evening
2011-09-03,Fall,0,September,0,No,Saturday,No,Mist,22,65,87,Night
2011-09-03,Fall,0,September,1,No,Saturday,No,Mist,17,57,74,Night
2011-09-03,Fall,0,September,2,No,Saturday,No,Mist,15,26,41,Night
2011-09-03,Fall,0,September,3,No,Saturday,No,Clear,17,18,35,Night
2011-09-03,Fall,0,September,4,No,Saturday,No,Clear,3,4,7,Night
2011-09-03,Fall,0,September,5,No,Saturday,No,Clear,3,9,12,Night
2011-09-03,Fall,0,September,6,No,Saturday,No,Clear,4,19,23,Morning
2011-09-03,Fall,0,September,7,No,Saturday,No,Clear,5,33,38,Morning
2011-09-03,Fall,0,September,8,No,Saturday,No,Clear,24,65,89,Morning
2011-09-03,Fall,0,September,9,No,Saturday,No,Mist,83,118,201,Morning
2011-09-03,Fall,0,September,10,No,Saturday,No,Light rain,90,168,258,Morning
2011-09-03,Fall,0,September,11,No,Saturday,No,Light rain,66,128,194,Morning
2011-09-03,Fall,0,September,12,No,Saturday,No,Clear,97,160,257,Afternoon
2011-09-03,Fall,0,September,13,No,Saturday,No,Clear,153,200,353,Afternoon
2011-09-03,Fall,0,September,14,No,Saturday,No,Mist,204,176,380,Afternoon
2011-09-03,Fall,0,September,15,No,Saturday,No,Clear,187,201,388,Afternoon
2011-09-03,Fall,0,September,16,No,Saturday,No,Clear,186,188,374,Afternoon
2011-09-03,Fall,0,September,17,No,Saturday,No,Clear,170,201,371,Afternoon
